text,video,Frame_hate,random_frame,random_ocr_text,combined_text
 I do the smack that ass and beat your ass.,hate_video_6,1,hate_video_6_frame960.jpg,"Omg le [ bit wave. tv]  ome g le 337 K 1044.  G.  POLL:  Talk to strangers!  59,000+ online now fucking fumy [ 02:03] LI nigg eRS. . .  GYPSY CRUSADER NIGGER NIGGER [ 02:03] LI Ham Bur. . .  florid a man at it again [ 02:03] LI ryp y so. . .  MADA FAKA [ 02:03] LI Don tM. . .  MUD DAR FUCK YOU FAHDDER [ 02:03] LI Rami ome g le HAH A HAH A HAH A HAH A HA U MUD DA FUK [ 02:03] LI loan n is. . .  Do a mokey dance nigger Give bobo a banana!  A NIGGER Chat as Gypsy crusader. . .  0/300 Stop Send SEND S SEND"," I do the smack that ass and beat your ass. [SEP] Omg le [ bit wave. tv]  ome g le 337 K 1044.  G.  POLL:  Talk to strangers!  59,000+ online now fucking fumy [ 02:03] LI nigg eRS. . .  GYPSY CRUSADER NIGGER NIGGER [ 02:03] LI Ham Bur. . .  florid a man at it again [ 02:03] LI ryp y so. . .  MADA FAKA [ 02:03] LI Don tM. . .  MUD DAR FUCK YOU FAHDDER [ 02:03] LI Rami ome g le HAH A HAH A HAH A HAH A HA U MUD DA FUK [ 02:03] LI loan n is. . .  Do a mokey dance nigger Give bobo a banana!  A NIGGER Chat as Gypsy crusader. . .  0/300 Stop Send SEND S SEND"
" Oh, yeah? What are you gonna do,",hate_video_6,1,hate_video_6_frame1080.jpg,[bitwave.tv] 337K 1053 G. 102:031IL1rypsyso... MADAFAKA T.ME/GYPSYCRUSADER MUDDARFUCKYOU FAHDDER 02:031IL1Ram HAHAHAHAHAHAHAHAA 02:031L1bdaz UMUDDAFUK 02:031L1Ioannis... Doamokeydancenigger 02:031L1WeWas... omeg Giveboboabanana! 02:031L1NateHig... ANIGER 02:031L1ScamCa... SLUSHIMACHINEBROKE TODAY'SIR 02:031L1niggers... BLMBLMPOG ChatasGypsycrusader... 0/300 Stop Send SEND," Oh, yeah? What are you gonna do, [SEP] [bitwave.tv] 337K 1053 G. 102:031IL1rypsyso... MADAFAKA T.ME/GYPSYCRUSADER MUDDARFUCKYOU FAHDDER 02:031IL1Ram HAHAHAHAHAHAHAHAA 02:031L1bdaz UMUDDAFUK 02:031L1Ioannis... Doamokeydancenigger 02:031L1WeWas... omeg Giveboboabanana! 02:031L1NateHig... ANIGER 02:031L1ScamCa... SLUSHIMACHINEBROKE TODAY'SIR 02:031L1niggers... BLMBLMPOG ChatasGypsycrusader... 0/300 Stop Send SEND"
 I don't know. I'm about you covering it and see.,hate_video_6,1,hate_video_6_frame1140.jpg,"[bitwave.tv] 337K 1053 G. 104100000000000000000000 59,000+onlinenow 02:031111rypsyso... 02:03111DontMa. MUDDARFUCKYOU FAHDDER 02:03111JRam HAHAHAHAHAHAHAHAH 02:03111bdaz UMUDDAFUK 02:03111Ioannis... Doamokeydancenigger 02:03111WeWas. omeg Giveboboabanana! 02:03111NateHig. ANIGGER 02:03111ScamCa... SLUSHIMACHINEBROKE TODAY'SIR BLMBLMPOG ChatasGypsycrusader... 0/300 Stop Send SEND"," I don't know. I'm about you covering it and see. [SEP] [bitwave.tv] 337K 1053 G. 104100000000000000000000 59,000+onlinenow 02:031111rypsyso... 02:03111DontMa. MUDDARFUCKYOU FAHDDER 02:03111JRam HAHAHAHAHAHAHAHAH 02:03111bdaz UMUDDAFUK 02:03111Ioannis... Doamokeydancenigger 02:03111WeWas. omeg Giveboboabanana! 02:03111NateHig. ANIGGER 02:03111ScamCa... SLUSHIMACHINEBROKE TODAY'SIR BLMBLMPOG ChatasGypsycrusader... 0/300 Stop Send SEND"
" Oh, yeah? What are you gonna do? Are you gonna",hate_video_6,1,hate_video_6_frame1230.jpg,"Ome g le [ bit wave. tv]  337 K 1053 G.  POLL Talk to strangers!  59,000+ online now BL MBL M POG 02:031 L 1 S can Ca GYPSY CRUSADER ome g le 02:031 L 1 L 11 oh you arent live? or are you 1 m so confused 02:031 L POWER T. . .  SPILL THE BEANS NIG GER Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," Oh, yeah? What are you gonna do? Are you gonna [SEP] Ome g le [ bit wave. tv]  337 K 1053 G.  POLL Talk to strangers!  59,000+ online now BL MBL M POG 02:031 L 1 S can Ca GYPSY CRUSADER ome g le 02:031 L 1 L 11 oh you arent live? or are you 1 m so confused 02:031 L POWER T. . .  SPILL THE BEANS NIG GER Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
 become an inherently violent,hate_video_6,1,hate_video_6_frame1260.jpg,"Ome g le [ bit wave. tv]  https/ / www. ome g le. com 337 K 56 Select Language 1053 G.  POLL Talk to strangers!  59,000+ online now BL MBL M POG 02:031 L 1 S can Ca GYPSY CRUSADER ome g le 02:031 L 1 L 11 oh you arent live? or are you I' m so confused 02:031 L 1 L POWER T. . .  SPILL THE BEANS NIGGER Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," become an inherently violent [SEP] Ome g le [ bit wave. tv]  https/ / www. ome g le. com 337 K 56 Select Language 1053 G.  POLL Talk to strangers!  59,000+ online now BL MBL M POG 02:031 L 1 S can Ca GYPSY CRUSADER ome g le 02:031 L 1 L 11 oh you arent live? or are you I' m so confused 02:031 L 1 L POWER T. . .  SPILL THE BEANS NIGGER Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
" savage that I know you are? What you gonna do? Hang me, motherfucker? Oh, I? What are you going to do? Are you going to become an inherently violent savage that I know you are?",hate_video_6,1,hate_video_6_frame1350.jpg,Oeagle [bitwave.tv] 337K 1053G. POLL Talktostrangers! 59.000+onlinenow GYPSYCRUSADER omesk 02:03|LlLili ohyouarentlive?orareyou1m soconfused 02:03|LlIPOVERT.. SPILLTHEBEANSNIGGER 02:03|Ll1choco409|pmm damnbigupgradetothechat 02:03|Ll1svc monkeydance ChatasGypsycrusader... 0/300 Stop Send SEND," savage that I know you are? What you gonna do? Hang me, motherfucker? Oh, I? What are you going to do? Are you going to become an inherently violent savage that I know you are? [SEP] Oeagle [bitwave.tv] 337K 1053G. POLL Talktostrangers! 59.000+onlinenow GYPSYCRUSADER omesk 02:03|LlLili ohyouarentlive?orareyou1m soconfused 02:03|LlIPOVERT.. SPILLTHEBEANSNIGGER 02:03|Ll1choco409|pmm damnbigupgradetothechat 02:03|Ll1svc monkeydance ChatasGypsycrusader... 0/300 Stop Send SEND"
" What are you going to do? Hang me, motherfucker?",hate_video_6,1,hate_video_6_frame1410.jpg,Oeagle [bitwave.tv] https//www.omegle.com omegle 337K 1053G. POLL Talktostrangers! 59.000+onlinenow T.ME/GYPSYCRUSADER 02:03IILILI ohyouarentlive?orareyouI'm omesk soconfused 02:03IILIPOVERT. SPILLTHEBEANSNIGGER 02:03IILIchoco409aporme damnbigupgradetothechat 02:03IILIsvc monkeydance 02:03IILiLaugh hegothissipsthissummer ChatasGypsycrusader... 0/300 Stop Send SEND," What are you going to do? Hang me, motherfucker? [SEP] Oeagle [bitwave.tv] https//www.omegle.com omegle 337K 1053G. POLL Talktostrangers! 59.000+onlinenow T.ME/GYPSYCRUSADER 02:03IILILI ohyouarentlive?orareyouI'm omesk soconfused 02:03IILIPOVERT. SPILLTHEBEANSNIGGER 02:03IILIchoco409aporme damnbigupgradetothechat 02:03IILIsvc monkeydance 02:03IILiLaugh hegothissipsthissummer ChatasGypsycrusader... 0/300 Stop Send SEND"
" Oh, I can't wait.",hate_video_6,1,hate_video_6_frame1440.jpg,"Omg le [ bit wave. tv]  ome g le 1053 G.  Talk to strangers!  59,000+ online now T. ME/ GYPSY CRUSADER 02:03| L 1 L 11 oh you arent live? or are you Im so confused [ 02:03| L 1 L 11 POVERT. . .  SPILL THE BEANS NIG GER [ 02:03| L 1 l choco 409 @  damn big upgrade to the chat [ 02:03| L 1 l svc monkey dance [ 02:03| L 1 l Laugh he got his gits this summer Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," Oh, I can't wait. [SEP] Omg le [ bit wave. tv]  ome g le 1053 G.  Talk to strangers!  59,000+ online now T. ME/ GYPSY CRUSADER 02:03| L 1 L 11 oh you arent live? or are you Im so confused [ 02:03| L 1 L 11 POVERT. . .  SPILL THE BEANS NIG GER [ 02:03| L 1 l choco 409 @  damn big upgrade to the chat [ 02:03| L 1 l svc monkey dance [ 02:03| L 1 l Laugh he got his gits this summer Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
" Yeah, it's going to be exciting. I can't, you know, when there's a nigger hanging on every street pole in America,",hate_video_6,1,hate_video_6_frame1650.jpg,"Omg le [ bit wave. tv]  ome g le 330 X 1053 G.  POLL:  Talk to strangers!  59,000+ online now GYPSY CRUSADER oh you arent live? or are you Im so confused 02:031 LI UP OVERT. . .  SPILL THE BEANS NIG GER 02:031 LI choco 409 damn big upgrade to the chat 02:031 LI SVc monkey dance 02:031 LI Laugh he got his gits this summer 02:031 LI Nig Nog s. . .  71 G GER 02:031 LI Joey. Fit. . .  MONKEY DANCE OR RIOT Show GUN 02:031 LI Guy ON i. . .  got em Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," Yeah, it's going to be exciting. I can't, you know, when there's a nigger hanging on every street pole in America, [SEP] Omg le [ bit wave. tv]  ome g le 330 X 1053 G.  POLL:  Talk to strangers!  59,000+ online now GYPSY CRUSADER oh you arent live? or are you Im so confused 02:031 LI UP OVERT. . .  SPILL THE BEANS NIG GER 02:031 LI choco 409 damn big upgrade to the chat 02:031 LI SVc monkey dance 02:031 LI Laugh he got his gits this summer 02:031 LI Nig Nog s. . .  71 G GER 02:031 LI Joey. Fit. . .  MONKEY DANCE OR RIOT Show GUN 02:031 LI Guy ON i. . .  got em Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
" and I can walk down the street and just see your dangling corpses all over, I just can't wait.",hate_video_6,1,hate_video_6_frame1920.jpg,"Oe g le [ bit wave. tv]  30 X 1053 G.  POLL:  Talk to strangers!  59,000+ online now BANANA MAN 02:031[ L] sky d GYPSY CRUSADER LOOK AT THIS FUCKIN NIGGER L MAO [ 02:031[ L] Lug or w. .  lol [ 02:031[ L] SHA NEE. . .  L MAO 00000 [ 02:031[ L] fat die ke. . .  he already got his g ib s [ 02:031[ L] nate A AHA HAH AHA HAH A HAH HH A ome get [ 02:031[ L] ole phant e your neck smells like launch able ham [ 02:031[ L] Guy ON i. . .  a hah a hah a [ 02:031[ L] Joey_ Fit. . .  LOL [ 02:031[ L] Radio oh shit Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," and I can walk down the street and just see your dangling corpses all over, I just can't wait. [SEP] Oe g le [ bit wave. tv]  30 X 1053 G.  POLL:  Talk to strangers!  59,000+ online now BANANA MAN 02:031[ L] sky d GYPSY CRUSADER LOOK AT THIS FUCKIN NIGGER L MAO [ 02:031[ L] Lug or w. .  lol [ 02:031[ L] SHA NEE. . .  L MAO 00000 [ 02:031[ L] fat die ke. . .  he already got his g ib s [ 02:031[ L] nate A AHA HAH AHA HAH A HAH HH A ome get [ 02:031[ L] ole phant e your neck smells like launch able ham [ 02:031[ L] Guy ON i. . .  a hah a hah a [ 02:031[ L] Joey_ Fit. . .  LOL [ 02:031[ L] Radio oh shit Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
" I mean, either.",hate_video_6,1,hate_video_6_frame2040.jpg,"Ome g le [ bit wave. tv]  30 K 1052 G.  POLL Talk to strangers!  59,000+  online now [ 02:03] LJ. f fact ice k. . .  he already got his g ib s GYPSY CRUSADER 02:03] Ll nate A A HAH A HAH A A HAH A HAH A [ 02:03] Ll elephant e your neck smells like lau ch able ham 02:03] Ll Guy ON i. . .  a hah a hah a [ 02:03] Ll Joey_ Fit. . .  LOL 02:03] LJ Radio om eg oh shit 02:03] Ll Fan ey st banana makes the monkey dance 02:03] L] S and_ . .  I CANT BE RACIST MY SLAVE IS BLACK Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," I mean, either. [SEP] Ome g le [ bit wave. tv]  30 K 1052 G.  POLL Talk to strangers!  59,000+  online now [ 02:03] LJ. f fact ice k. . .  he already got his g ib s GYPSY CRUSADER 02:03] Ll nate A A HAH A HAH A A HAH A HAH A [ 02:03] Ll elephant e your neck smells like lau ch able ham 02:03] Ll Guy ON i. . .  a hah a hah a [ 02:03] Ll Joey_ Fit. . .  LOL 02:03] LJ Radio om eg oh shit 02:03] Ll Fan ey st banana makes the monkey dance 02:03] L] S and_ . .  I CANT BE RACIST MY SLAVE IS BLACK Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
 Yeah.,hate_video_6,1,hate_video_6_frame2100.jpg,"Ome g le [ bit wave. tv]  30 K 1052 G.  POLL Talk to strangers!  59,000+ online now [ 02:03] [ ] Lf at d icl e. . .  he already got his g ib s T. ME/ GYPSYCRUSADER [ 02:03] [ ] L nate A AHA HAH AHA A AHA HAH A [ 02:03] [ ] Lle e phant e your neck smells like lau ch able ham [ 02:03] [ ] L Guy ON i. . .  a hah a hah a [ 02:03] [ ] L Joey_ Fit. . .  LOL [ 02:03] [ ] Radi o omg oh shit [ 02:03] [ ] L Fans y st banana makes the monkey dance [ 02:03] [ ] ] S and_ ] .  I CANT BE RACIST MY SLAVE IS BLACK Chat as Gypsy crusader. .  0/300 Stop Send SEND"," Yeah. [SEP] Ome g le [ bit wave. tv]  30 K 1052 G.  POLL Talk to strangers!  59,000+ online now [ 02:03] [ ] Lf at d icl e. . .  he already got his g ib s T. ME/ GYPSYCRUSADER [ 02:03] [ ] L nate A AHA HAH AHA A AHA HAH A [ 02:03] [ ] Lle e phant e your neck smells like lau ch able ham [ 02:03] [ ] L Guy ON i. . .  a hah a hah a [ 02:03] [ ] L Joey_ Fit. . .  LOL [ 02:03] [ ] Radi o omg oh shit [ 02:03] [ ] L Fans y st banana makes the monkey dance [ 02:03] [ ] ] S and_ ] .  I CANT BE RACIST MY SLAVE IS BLACK Chat as Gypsy crusader. .  0/300 Stop Send SEND"
 Okay.,hate_video_6,1,hate_video_6_frame2130.jpg,"Ome g le [ bit wave. tv]  https/ / www. ome g le. com 337 K 1052 G.  POLL Talk to strangers!  59,000+ online now 02:031 L 1 nate A AHA HAH A A HAH A HAH HH A T. ME/ GYPSY CRUSADER your neck smells like lau nch able ham 02:031 L 1 Guy ON i. . .  shah a hah a 02:031 L 1 Joey_ Fit. . .  LOL 02:031 L 1 Radio oh shit 02:031 L 1 Fan ey t.  ome gl banana makes the monkey dance 02:031 L 1 S and_ . .  I CANT BE RACIST MY SLAVE IS BLACK 02:031 L 1 seatow. . .  c mon bro take it Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," Okay. [SEP] Ome g le [ bit wave. tv]  https/ / www. ome g le. com 337 K 1052 G.  POLL Talk to strangers!  59,000+ online now 02:031 L 1 nate A AHA HAH A A HAH A HAH HH A T. ME/ GYPSY CRUSADER your neck smells like lau nch able ham 02:031 L 1 Guy ON i. . .  shah a hah a 02:031 L 1 Joey_ Fit. . .  LOL 02:031 L 1 Radio oh shit 02:031 L 1 Fan ey t.  ome gl banana makes the monkey dance 02:031 L 1 S and_ . .  I CANT BE RACIST MY SLAVE IS BLACK 02:031 L 1 seatow. . .  c mon bro take it Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
 One less nigger around.,hate_video_6,1,hate_video_6_frame2190.jpg,"Omg le [ bit wave. tv]  337 K 1052 G.  POLL Talk to strangers!  59,000+ online now LOL 02:031 LI Radio T. ME/ GYPSYCRUSADER oh shit 02:031 LI Fan y st banana makes the monkey dance 02:031 LI S and. . .  I CANT BE RACIST MY SLAVE IS BLACK 02:031 LI seat ow. .  c mon bro take it ome 02:031 LI Lynch an. . .  NIG GERD UTIES NOT FULFILLED 02:041 LI Attila Ba dance nigger 02:041 LI Gas Thes. . .  banana makes the monkey dance k.  Chat as Gypsy crusader. . .  0/300 Stop Send SEND"," One less nigger around. [SEP] Omg le [ bit wave. tv]  337 K 1052 G.  POLL Talk to strangers!  59,000+ online now LOL 02:031 LI Radio T. ME/ GYPSYCRUSADER oh shit 02:031 LI Fan y st banana makes the monkey dance 02:031 LI S and. . .  I CANT BE RACIST MY SLAVE IS BLACK 02:031 LI seat ow. .  c mon bro take it ome 02:031 LI Lynch an. . .  NIG GERD UTIES NOT FULFILLED 02:041 LI Attila Ba dance nigger 02:041 LI Gas Thes. . .  banana makes the monkey dance k.  Chat as Gypsy crusader. . .  0/300 Stop Send SEND"
 Niggas envy!,hate_video_7,1,hate_video_7_frame0.jpg,20935021/36129/20140530 11:12, Niggas envy! [SEP] 20935021/36129/20140530 11:12
 Blackie got stiffy!,hate_video_7,1,hate_video_7_frame60.jpg,20935021/36129/20140530 11:12, Blackie got stiffy! [SEP] 20935021/36129/20140530 11:12
 Got blackie!,hate_video_7,1,hate_video_7_frame90.jpg,human, Got blackie! [SEP] human
" Drop me fucking, blackie!",hate_video_7,1,hate_video_7_frame120.jpg,human phenotypes. com," Drop me fucking, blackie! [SEP] human phenotypes. com"
 Oh!,hate_video_7,1,hate_video_7_frame150.jpg,human phenotypes. com, Oh! [SEP] human phenotypes. com
" Oh, God!",hate_video_7,1,hate_video_7_frame240.jpg,20935021/36129/20140530 11:12," Oh, God! [SEP] 20935021/36129/20140530 11:12"
 I'm not racist. These people really do all look alike.,hate_video_7,1,hate_video_7_frame570.jpg,20935021/36129/20140530 11:12, I'm not racist. These people really do all look alike. [SEP] 20935021/36129/20140530 11:12
" Woah, that's one bad nigga, a damn chair",hate_video_8,1,hate_video_8_frame120.jpg,GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100," Woah, that's one bad nigga, a damn chair [SEP] GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100"
" Dobboomegger, oh my god, Dobboomegger",hate_video_8,1,hate_video_8_frame120.jpg,GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100," Dobboomegger, oh my god, Dobboomegger [SEP] GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100"
" He's a Dobboomegger, a lot damn chair",hate_video_8,1,hate_video_8_frame210.jpg,"GUARD GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 Oh my God, Double Nigger"," He's a Dobboomegger, a lot damn chair [SEP] GUARD GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 Oh my God, Double Nigger"
" Yo, he's a Dobboomegger, a lot damn chair",hate_video_8,1,hate_video_8_frame420.jpg,CUAR I GUARD CHILD SUPPORT CHECK!  S 0 and 0/100 He' s a double nigger all up in here yo," Yo, he's a Dobboomegger, a lot damn chair [SEP] CUAR I GUARD CHILD SUPPORT CHECK!  S 0 and 0/100 He' s a double nigger all up in here yo"
" Yo, holy fuck, he looks so mean",hate_video_8,1,hate_video_8_frame480.jpg,GUARD GU CHILDSUPPORT CHECK!  S 0 and 0/100 HOLY FUCK," Yo, holy fuck, he looks so mean [SEP] GUARD GU CHILDSUPPORT CHECK!  S 0 and 0/100 HOLY FUCK"
" He's so black, so scary",hate_video_8,1,hate_video_8_frame510.jpg,GUARD GU CHILDSUPPORTCHECK! S0and0/100 Helookssomean," He's so black, so scary [SEP] GUARD GU CHILDSUPPORTCHECK! S0and0/100 Helookssomean"
" Dobboomegger, Dobboomegger, so dead and black",hate_video_8,1,hate_video_8_frame720.jpg,GUARD GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 So big and black," Dobboomegger, Dobboomegger, so dead and black [SEP] GUARD GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 So big and black"
" He's got killed later, he's talking to a fight at red",hate_video_8,1,hate_video_8_frame780.jpg,CURT CURIT ★  GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 He' s starting to look like a triple nigger," He's got killed later, he's talking to a fight at red [SEP] CURT CURIT ★  GU CHILDSUPPORT CHECK!  MICKEY SO and 0/100 He' s starting to look like a triple nigger"
" Blue Negger, that's one bad nigga bro",hate_video_8,1,hate_video_8_frame900.jpg,GUARD GU CHILDSUPPORTCHECK! S0and0/100 That'sonebadniggerbro," Blue Negger, that's one bad nigga bro [SEP] GUARD GU CHILDSUPPORTCHECK! S0and0/100 That'sonebadniggerbro"
" No, the Blue Negger on the way across the street",hate_video_8,1,hate_video_8_frame960.jpg,CHILDSUPPORTCHECK! S0and0/100 DoubleNiggeralltheway acrossthestreet," No, the Blue Negger on the way across the street [SEP] CHILDSUPPORTCHECK! S0and0/100 DoubleNiggeralltheway acrossthestreet"
" Mad boy, fucked and black",hate_video_8,1,hate_video_8_frame1200.jpg,GUARD GU CHILDSUPPORTCHECK! S0and0/100 DoubleNiggeralltheway acrossthestreet," Mad boy, fucked and black [SEP] GUARD GU CHILDSUPPORTCHECK! S0and0/100 DoubleNiggeralltheway acrossthestreet"
 The Blue Negger on the way across the street,hate_video_8,1,hate_video_8_frame1290.jpg,GUARD GU CHILDSUPPORTCHECK!  MICKEY SO and 0/100 Double Nigger all the way across the street, The Blue Negger on the way across the street [SEP] GUARD GU CHILDSUPPORTCHECK!  MICKEY SO and 0/100 Double Nigger all the way across the street
" Oh no, oh no, oh",hate_video_8,1,hate_video_8_frame1320.jpg,GUARD GU CHILDSUPPORT CHECK!  S 0 and 0/100 Ohno holy fuck," Oh no, oh no, oh [SEP] GUARD GU CHILDSUPPORT CHECK!  S 0 and 0/100 Ohno holy fuck"
 We thought she's gonna shoot me,hate_video_8,1,hate_video_8_frame1440.jpg,GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100 He' s gonna shoot me, We thought she's gonna shoot me [SEP] GUARD GU CHILD SUPPORT CHECK!  MICKEYS SO and 0/100 He' s gonna shoot me
 Ho ho ho ho ho ho ho,hate_video_8,1,hate_video_8_frame1470.jpg,GUARD CHILD SUPPORT CHECK!  S 0 and 0/100, Ho ho ho ho ho ho ho [SEP] GUARD CHILD SUPPORT CHECK!  S 0 and 0/100
 That is the blackest mega I shall ever see,hate_video_8,1,hate_video_8_frame1590.jpg,CUR IT ★  GUARD CHILD SUPPORT CHECK!  MICKEY SO and 0/100 That is the blackest nigger have ever seen, That is the blackest mega I shall ever see [SEP] CUR IT ★  GUARD CHILD SUPPORT CHECK!  MICKEY SO and 0/100 That is the blackest nigger have ever seen
" If you smell something funny when you walk down the street, you're in Coontown.",hate_video_9,0,hate_video_9_frame180.jpg,The Johnny Rebel Collection- Collection One," If you smell something funny when you walk down the street, you're in Coontown. [SEP] The Johnny Rebel Collection- Collection One"
" You look and see garbage all over the street, you're in Coontown.",hate_video_9,0,hate_video_9_frame360.jpg,The Johnny Rebel Collection- Collection One," You look and see garbage all over the street, you're in Coontown. [SEP] The Johnny Rebel Collection- Collection One"
