text,video,Frame_hate,random_frame,random_ocr_text
 That is the blackest mega I shall ever see,hate_video_8,1,hate_video_8_frame1590.jpg,CUR IT ★  GUARD CHILD SUPPORT CHECK!  MICKEY SO and 0/100 That is the blackest nigger have ever seen
" If you smell something funny when you walk down the street, you're in Coontown.",hate_video_9,0,hate_video_9_frame180.jpg,The Johnny Rebel Collection- Collection One
" You look and see garbage all over the street, you're in Coontown.",hate_video_9,0,hate_video_9_frame360.jpg,The Johnny Rebel Collection- Collection One
" Up and down the street there ain't nothing but trash,",hate_video_9,0,hate_video_9_frame570.jpg,The Johnny Rebel Collection- Collection One
 nigger girls trying to get a nigger boy's cash,hate_video_9,0,hate_video_9_frame600.jpg,The Johnny Rebel Collection- Collection One
 Then you even see a spook with a big mustache in Coontown,hate_video_9,0,hate_video_9_frame750.jpg,The Johnny Rebel Collection- Collection One
 On the corner there's a nigger with a drink in his hand,hate_video_9,0,hate_video_9_frame840.jpg,The Johnny Rebel Collection- Collection One
 That's Coontown,hate_video_9,0,hate_video_9_frame930.jpg,The Johnny Rebel Collection- Collection One
 Trying to bum a nickel from whoever he can in Coontown,hate_video_9,0,hate_video_9_frame960.jpg,The Johnny Rebel Collection- Collection One
 And don't be surprised you can make a bet Trying to bum a nickel from whoever he can in Coontown.,hate_video_9,0,hate_video_9_frame1140.jpg,The Johnny Rebel Collection- Collection One
" And don't be surprised, you can make a bet.",hate_video_9,0,hate_video_9_frame1230.jpg,The Johnny Rebel Collection- Collection One
" If you go back tomorrow, he'll be there yet.",hate_video_9,0,,
" He's trying to get drunk, and drunk he's gonna get in Coontown. Niggers never bother about going to work in Coon Town They seem to think that work is for jerks out of Coon Town",hate_video_9,0,hate_video_9_frame2280.jpg,The Johnny Rebel Collection- Collection One
 He don't do nothing but sleep in those,hate_video_9,0,hate_video_9_frame2520.jpg,The Johnny Rebel Collection- Collection One
 He don't wake until his eyes are tired of being closed,hate_video_9,0,hate_video_9_frame2550.jpg,The Johnny Rebel Collection- Collection One
 It's half a day's work for him to scratch his toes in Coontown,hate_video_9,0,hate_video_9_frame2670.jpg,The Johnny Rebel Collection- Collection One
 It amazes me to see the way they live in Coontown,hate_video_9,0,hate_video_9_frame2880.jpg,The Johnny Rebel Collection- Collection One
 They do all the taking while we have to give to Coontown,hate_video_9,0,hate_video_9_frame3000.jpg,The Johnny Rebel Collection- Collection One
 The night man worries the nigger don't care.,hate_video_9,0,hate_video_9_frame3150.jpg,The Johnny Rebel Collection- Collection One
 Cause at the end of the month his check will be there.,hate_video_9,0,hate_video_9_frame3240.jpg,The Johnny Rebel Collection- Collection One
 Every nigger earns his living off the old welfare in Coontown.,hate_video_9,0,hate_video_9_frame3360.jpg,The Johnny Rebel Collection- Collection One
 Every nigger earns his living off the old welfare in Coontown.,hate_video_9,0,hate_video_9_frame3540.jpg,The Johnny Rebel Collection- Collection One
 The Outro Music,hate_video_10,1,hate_video_10_frame750.jpg,VAGINAL JESUS AFFIRMATIVE APARTHEID
" Oh, you said niggas?",hate_video_11,0,hate_video_11_frame30.jpg,Custom Settings Ping: 101 Map: The Skeld # m post or s: 2 G<img> 0 n firm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s Player Speed: 1 x I ot ero Crewmate Vision: 0.5 x I m post or Vision: 3 x Kill Cool down: 25 s Q roe ish Kill Distance: Short Modern Visual Tasks: Off Wook ie # Common Tasks: 2 Rams # Long Tasks: 1 # Shor Tasks: 5 Coa START BASS Tum: O:  PPT A YATE Code 9/10 @ Be ch s Plays
 Niggas niggas niggas niggas niggas niggas,hate_video_11,0,hate_video_11_frame120.jpg,Custom Settings Ping: 92 m Map: The Skeld # im post or s: 2 G<img> 2 n firm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s Player Speed: 1 x I ol or y C re w mate Vision: 0.5 x I mp ost or Vision: 3 x Kill Cool down: 25 s Q relish Kill Distance: Short Modern Visual Tasks: Off Wook ie # Common Tasks: 2 # Long Tasks: 1 # Shor Tasks: 5 Coa i phi e START Rams Code 9/10 @ Be ch s Plays
 I fucking hate niggas,hate_video_11,0,hate_video_11_frame240.jpg,Custom Settings Ping: 86 m Map: The Skeld # Impostors: 2 Confirm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s Player Speed: 1 x E lot ero Crewmate Vision: 0.5 x be ch s play y GUARD Im post or Vision: 3 x Kill Cool down: 25 s Kill Distance: Short Modern Visual Tasks: Off # Common Tasks: 2 # Long Tasks: 1 # Short Tasks: 5 Start Tum: 0 START USE Code 9/10 @ Be ch s Plays
 Niggas fucks,hate_video_11,0,hate_video_11_frame360.jpg,Custom Settings Ping: 88 m Map: The Skeld # Impostors: 2 Confirm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s E lot ero Player Speed: 1 x And 3 be ch s play ROD Y GUARD Crew mate Vision: 0.5 x Impostor Vision: 3 x Kill Cool down: 25 s Q roe li sh Kill Distance: Short Modern Wook ie Visual Tasks: Off # Common Tasks: 2 Sophie # Long Tasks: 1 # Short Tasks: 5 Start Tum: 0 START USE PPT YATE Code 10/10 @ Be ch s Plays
 Niggas fucks,hate_video_11,0,hate_video_11_frame570.jpg,Custom Settings Ping: 93 m Map: The Skeld # Impostors: 2 Confirm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Q is cuss ion Time: 15 s Voting Time: 120 s El o tero Player Speed: 1 x Crew mate Vision: 0.5 x be ch s play 3 Y GUARD And 3 Impostor Vision: 3 x Kill Cool down: 25 s Q roe li sh Kill Distance: Short Modern Visual Tasks: Off Wo oki # Common Tasks: 2 Sophie # Long Tasks: 1 # Short Tasks: 5 Start Tum: 2 START U. SE Code 10/10 @ Be ch s Plays
 You know what's funny? I muted the stream already,hate_video_11,0,hate_video_11_frame810.jpg,Custom Settings Ping: 88 m Map: The Skeld # Impostors: 2 Confirm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s El ote ro Player Speed: 1 x Crew mate Vision: 0.5 x be ch s plays And 3 Impostor Vision: 3 x Kill Cool down: 25 s BODY LIAR D Kill Distance: Short Modern Wook ie Visual Tasks: Off # Common Tasks: 2 # Long Tasks: 1 # Short Tasks: 5 START anno 2_0 0:20 2-  2-  3-  10/10 @ Be ch s Plays
" Uhhh I'm a nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger, nigger,",hate_video_11,0,hate_video_11_frame1770.jpg,Custom Settings Ping: 90 m Map: The Skeld # Impostors: 2 Confirm Ejects: Off # Emergency Meetings: 1 Emergency Cool down: 30 s Discussion Time: 15 s Voting Time: 120 s El o tero Player Speed: 1 x Crew mate Vision: 0.5 x be ch s plays And 3 Impostor Vision: 3 x Kill Cool down: 25 s Q roe li sh Kill Distance: Short Modern BODY GUARD Visual Tasks: Off Wook ie # Common Tasks: 2 # Long Tasks: 1 Sophie # Short Tasks: 5 @ 0:05 1- Hee bok 2- l if ten ted 3- Hamper n Code 10/10 @ Be ch s Plays
" Shut up! 50 years ago, they had you all tied down with a f**king fork up your ass!",hate_video_12,1,hate_video_12_frame120.jpg,IMZ Shut up! 50 years ago We' d have you upside down
" You can talk, you can talk, you can talk your brain down, motherf**king, rolls ass out, he's a nigger!",hate_video_12,1,hate_video_12_frame480.jpg,"TMZ a ugh Throw his as s out, He' san iger He' san igger d He' san igger"
 He's a nigger! He's a nigger!,hate_video_12,1,hate_video_12_frame570.jpg,"T MZ Throw his as s out, He' san igger.  He' san igger l He' san igger,"
 Oh my god.,hate_video_12,1,,
 A nigger looked as a nigger!,hate_video_12,1,hate_video_12_frame660.jpg,TMZ a usl A nig ger! Look there' san iger
" Ooh, ooh! Ooh.",hate_video_12,1,hate_video_12_frame750.jpg,TMZ ooo h! ooh!
 Ooh.,hate_video_12,1,hate_video_12_frame810.jpg,T MZ ooo h! ooh!
" All right, you see?",hate_video_12,1,hate_video_12_frame870.jpg,TMZ a uel Alright you see? This shocks you It shocks you. . .
 It shocks you.,hate_video_12,1,,
 It shocks you to see what's buried beneath your stupid mother p***er does.,hate_video_12,1,,
 That was a call for.,hate_video_12,1,hate_video_12_frame1110.jpg,TMZ.  That was un called for.
 What was it called for?,hate_video_12,1,,
" It's not called for you to air up my ass, you cheat mother p***er!",hate_video_12,1,hate_video_12_frame1290.jpg,a ugh
 You guys have been talking and talking and talking.,hate_video_12,1,hate_video_12_frame1380.jpg,TMZ a ugh You guys have been talk in and talk in' and talk in
 I don't know.,hate_video_12,1,,
 I don't know.,hate_video_12,1,hate_video_12_frame1470.jpg,"TMZ a ugh I dont know, I dont know,  I dont know"
 I don't know.,hate_video_12,1,hate_video_12_frame1500.jpg,"TMZ aug l I dont know, I don' t know,  I don' t know."
" You guys are going, what's up, man?",hate_video_12,1,,
 It's too much for you to handle.,hate_video_12,1,hate_video_12_frame1680.jpg,TMZ
 I'm going to arrest you for calling a black man.,hate_video_12,1,,
 Come here.,hate_video_12,1,hate_video_12_frame1800.jpg,TMZ They ie going to arrest me for calling a blackman a nigger?
" I don't know where to see it. Hey, you don't beat the fuck down.",hate_video_12,1,hate_video_12_frame1890.jpg,a ugh
 You don't know. Wait a minute. where's he going?,hate_video_12,1,hate_video_12_frame1950.jpg,TMZ aug l
 Crack a knife!,hate_video_12,1,,
 You're calling me crack a knife!,hate_video_12,1,hate_video_12_frame2130.jpg,"TMZ Cracker- as s? You calling me cracker- as s, nigga?"
 I'm a fan of you!,hate_video_12,1,hate_video_12_frame2220.jpg,TMZ
" Oh, you're trapping me?",hate_video_12,1,hate_video_12_frame2310.jpg,Are you threatening me?
" Oh, it's a big threat.",hate_video_12,1,hate_video_12_frame2400.jpg,"TMZ Oh, it' s a big threat.  That' show you get back at the man."
 That's how you get back in the van.,hate_video_12,1,hate_video_12_frame2460.jpg,"Oh, it' s a big threat.  That' show you get back at the man."
" Wait a minute, he's not going, is he? It's not funny! That's why you reject. Never have van. That was the real call for. Wait a minute, he's not going to be.",hate_video_12,1,hate_video_12_frame2520.jpg,Wait a minute He' s not going is he?
 You're just not funny.,hate_video_12,1,hate_video_12_frame2580.jpg,"It' s not funny, that' s why you' re a reject,  never had no shows,"
" That's why you reject. Never had no show, never had no movie.",hate_video_12,1,hate_video_12_frame2670.jpg,"never had no movies,  "" Seinfeld"" that' s it."
 That's not doing it.,hate_video_12,1,hate_video_12_frame2730.jpg,"TMZm neverhadnomovies, ""Seinfeld""that'sit."
" Oh, I guess you got me there.",hate_video_12,1,hate_video_12_frame2760.jpg,T MZ Ohl guess you got me there. You' re absolutely right.
 You're absolutely right.,hate_video_12,1,hate_video_12_frame2850.jpg,T MZ Oh I guess you got me there. You' re absolutely right.
 I'm just a wash up.,hate_video_12,1,hate_video_12_frame2880.jpg,I' m just a wash up.  Gotta stand on the stage
 Gotta stand on the stage.,hate_video_12,1,hate_video_12_frame2940.jpg,I' m just a wash up Gotta stand on the stage
 That's it. We had it.,hate_video_12,1,hate_video_12_frame3030.jpg,TMZ
 We had it.,hate_video_12,1,hate_video_12_frame3060.jpg,a uel
 And it is. That's how the we had it. We had it. And it is.,hate_video_12,1,hate_video_12_frame3120.jpg,T MZ aug
" Hey, anybody who says to be here, that's what the f**king call for!",hate_video_12,1,hate_video_12_frame3180.jpg,TMZ a uel That' sun- f* * * ing called for.  That a in' t necessary.
" Hold on, that ain't necessary!",hate_video_12,1,hate_video_12_frame3240.jpg,TMZ.  That' sun- f* * * ing called for.  That a in' t necessary.
" What happened? You interrupted me, pal!",hate_video_12,1,hate_video_12_frame3300.jpg,TMZ
 That's what happens when you interrupt the white man!,hate_video_12,1,hate_video_12_frame3390.jpg,"TMZ That' s what happens when you interrupt the white man,  don' t you know?"
 What happened? What happened? What happened?,hate_video_12,1,hate_video_12_frame3450.jpg,"TMZ a us That' s what happens when you interrupt the white man,  don' t you know?"
 What happened? What happened? What happened?,hate_video_12,1,hate_video_12_frame3480.jpg,TMZ Aug Uncalled for.  That was uncalled for.
 What happened? What happened? What happened?,hate_video_12,1,hate_video_12_frame3540.jpg,TMZ aug Uncalled for.  That was uncalled for.
 What happened? What happened? What happened?,hate_video_12,1,hate_video_12_frame3630.jpg,T MZ
 What happened? What happened? What happened?,hate_video_12,1,hate_video_12_frame3660.jpg,"You see? You see, there' s still those words those words, those words"
" What happened? What happened? What happened? What happened? What happened? You see, there's still those words, those words, those words. Thank you.",hate_video_12,1,hate_video_12_frame5280.jpg,TMZ EXECUTIVE IN CHARGE OF PRODUCTION JEFFREY ST OTT
 I of gassing juice I wanna go some place,hate_video_13,1,hate_video_13_frame690.jpg,JESUS SAVES. . .  HIS PENNIES
 where I can make some poops,hate_video_13,1,hate_video_13_frame780.jpg,JESUS SAVES. . .  HIS PENNIES
 I shoot any nigger,hate_video_13,1,hate_video_13_frame900.jpg,JESUS SAVES. . .  HIS PENNIES
 that I can find,hate_video_13,1,hate_video_13_frame960.jpg,JESUS SAVES. . .  HIS PENNIES
 It's the only thing I know,hate_video_13,1,hate_video_13_frame1020.jpg,JESUS SAVES. . .  HIS PENNIES
 that gives me peace of mind,hate_video_13,1,hate_video_13_frame1140.jpg,JESUS SAVES. . .  HIS PENNIES
 I wanna go,hate_video_13,1,hate_video_13_frame1200.jpg,JESUS SAVES. . .  HIS PENNIES
 I wanna go,hate_video_13,1,hate_video_13_frame1230.jpg,JESUS SAVES. . .  HIS PENNIES
 I wanna go,hate_video_13,1,hate_video_13_frame1290.jpg,JESUS SAVES. . .  HIS PENNIES
 Coot Bashin I wanna go I. I want to go. I want to go. Coon fashion.,hate_video_13,1,hate_video_13_frame1320.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go.,hate_video_13,1,,
 I want to go.,hate_video_13,1,,
 I want to go.,hate_video_13,1,,
 Coon fashion.,hate_video_13,1,,
 Do you smell the smoke?,hate_video_13,1,hate_video_13_frame1590.jpg,JESUS SAVES. . .  HIS PENNIES
 That's all around.,hate_video_13,1,hate_video_13_frame1650.jpg,JESUS SAVES. . .  HIS PENNIES
 The BJ hate potsy just burned the ghetto down.,hate_video_13,1,hate_video_13_frame1830.jpg,JESUS SAVES. . .  HIS PENNIES
" If any spooks happen to the night, Get him out!",hate_video_13,1,hate_video_13_frame2520.jpg,JESUS SAVES. . .  HIS PENNIES
" I ain't running for you, Sid, no more.",hate_video_13,1,hate_video_13_frame2610.jpg,JESUS SAVES. . .  HIS PENNIES
" You had your fun, I was a player.",hate_video_13,1,,
 You got the bastard.,hate_video_13,1,hate_video_13_frame2700.jpg,JESUS SAVES. . .  HIS PENNIES
 What's the bus for?,hate_video_13,1,,
" We got some unfinished business, boys.",hate_video_13,1,,
 What business?,hate_video_13,1,,
 It's a little matter of you kicking the shit out of a white man.,hate_video_13,1,,
" Fuck you, folks!",hate_video_13,1,hate_video_13_frame2970.jpg,JESUS SAVES. . .  HIS PENNIES
 Ah!,hate_video_13,1,hate_video_13_frame3000.jpg,JESUS SAVES. . .  HIS PENNIES
" Fuck you, pig!",hate_video_13,1,hate_video_13_frame3240.jpg,JESUS SAVES. . .  HIS PENNIES
" Nigger, sure, please. He's almost dead, he's not in his wheel I scrub his head like a baby seal The fucking coon, the thing to take me",hate_video_13,1,hate_video_13_frame3750.jpg,JESUS SAVES. . .  HIS PENNIES
 The cops are wired and won't try to stop me,hate_video_13,1,hate_video_13_frame3840.jpg,JESUS SAVES. . .  HIS PENNIES
" Another night, I'm going to bash it",hate_video_13,1,hate_video_13_frame3930.jpg,JESUS SAVES. . .  HIS PENNIES
 I'll never stop until they're dead,hate_video_13,1,hate_video_13_frame4170.jpg,JESUS SAVES. . .  HIS PENNIES
 People are clubbing away at ugly niggas,hate_video_13,1,hate_video_13_frame4230.jpg,JESUS SAVES. . .  HIS PENNIES
 I laugh so hard,hate_video_13,1,hate_video_13_frame4350.jpg,JESUS SAVES. . .  HIS PENNIES
 Fall on my feet,hate_video_13,1,hate_video_13_frame4470.jpg,JESUS SAVES. . .  HIS PENNIES
 Yeah,hate_video_13,1,hate_video_13_frame4530.jpg,JESUS SAVES. . .  HIS PENNIES
 And this is all it's been,hate_video_13,1,hate_video_13_frame4590.jpg,JESUS SAVES. . .  HIS PENNIES
 All I want,hate_video_13,1,hate_video_13_frame4620.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4680.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4710.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4770.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4800.jpg,JESUS SAVES. . .  HIS PENNIES
 Coons bashing,hate_video_13,1,hate_video_13_frame4830.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4890.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go,hate_video_13,1,hate_video_13_frame4920.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go Coons bashing It's all I want to go. Goosebash it. I want to go. I want to go.,hate_video_13,1,hate_video_13_frame4950.jpg,JESUS SAVES. . .  HIS PENNIES
 I want to go.,hate_video_13,1,,
 Goosebash it.,hate_video_13,1,hate_video_13_frame5040.jpg,JESUS SAVES. . .  HIS PENNIES
 It's all I want.,hate_video_13,1,hate_video_13_frame5100.jpg,JESUS SAVES. . .  HIS PENNIES
 It's all I crave.,hate_video_13,1,hate_video_13_frame5190.jpg,JESUS SAVES. . .  HIS PENNIES
 I'm just the one to go.,hate_video_13,1,,
 Goosebash it.,hate_video_13,1,hate_video_13_frame5310.jpg,JESUS SAVES. . .  HIS PENNIES
 Fucking dig it.,hate_video_13,1,hate_video_13_frame5490.jpg,JESUS SAVES. . .  HIS PENNIES
" Hello Darkies, my old friends. I've come to talk to you again.",hate_video_14,0,hate_video_14_frame630.jpg,MAID-RITE
 Chicken bones pout you to seal in.,hate_video_14,0,hate_video_14_frame780.jpg,MAID-RITE
 A genus that is what I'm failing.,hate_video_14,0,hate_video_14_frame960.jpg,MAID-RITE
 And the bullets that are planted in their brains still remain.,hate_video_14,0,hate_video_14_frame1230.jpg,MAID-RITE
 I hear the sounds.,hate_video_14,0,hate_video_14_frame1350.jpg,MAID-RITE
 A chin pounce.,hate_video_14,0,hate_video_14_frame1440.jpg,MAID-RITE
 He and a try to walk alone.,hate_video_14,0,hate_video_14_frame1560.jpg,MAID-RITE
 Snap in coons and get in stone.,hate_video_14,0,hate_video_14_frame1680.jpg,MAID-RITE
 Yickers hangin from the street. Lambs.,hate_video_14,0,hate_video_14_frame1800.jpg,MAID-RITE
 No more usage for their food.,hate_video_14,0,hate_video_14_frame1860.jpg,MAID-RITE
 Stamps. In their eyes. No more usage for their food stamps.,hate_video_14,0,hate_video_14_frame1950.jpg,MAID-RITE
